Probeset	Label	NCBIGeneID	GeneSymbol
ENSG00000174021	GNG5	2787	GNG5
ENSG00000122432	SPATA1	100505741	SPATA1
ENSG00000117151	CTBS	1486	CTBS
ENSG00000117155	SSX2IP	117178	SSX2IP
ENSG00000055732	MCOLN3	55283	MCOLN3
ENSG00000097096	SYDE2	84144	SYDE2
ENSG00000162642	C1orf52	148423	C1orf52
ENSG00000142867	BCL10	8915	BCL10
ENSG00000153904	DDAH1	23576	DDAH1
ENSG00000142871	CYR61	3491	CYR61
ENSG00000117174	ZNHIT6	54680	ZNHIT6
ENSG00000171502	COL24A1	255631	COL24A1
ENSG00000122417	ODF2L	57489	ODF2L
ENSG00000016490	CLCA1	1179	CLCA1
ENSG00000097033	SH3GLB1	51100	SH3GLB1
ENSG00000183291	SEP15	9403	SEP15
ENSG00000153936	HS2ST1	9653	HS2ST1
ENSG00000143013	LMO4	8543	LMO4
ENSG00000237505	PKN2-AS1	101927891	PKN2-AS1
ENSG00000065243	PKN2	5586	PKN2
ENSG00000241975	TCEB1P19	100462880	TCEB1P19
ENSG00000137947	GTF2B	2959	GTF2B
ENSG00000137944	CCBL2	56267	CCBL2
ENSG00000117226	GBP3	2635	GBP3
ENSG00000117228	GBP1	2633	GBP1
ENSG00000162645	GBP2	2634	GBP2
ENSG00000162654	GBP4	115361	GBP4
ENSG00000154451	GBP5	115362	GBP5
ENSG00000171488	LRRC8C	84230	LRRC8C
ENSG00000171492	LRRC8D	55144	LRRC8D
ENSG00000162664	ZNF326	284695	ZNF326
ENSG00000122482	ZNF644	84146	ZNF644
ENSG00000097046	CDC7	8317	CDC7
ENSG00000069702	TGFBR3	7049	TGFBR3
ENSG00000233401	PRKAR1AP	5574	PRKAR1AP
ENSG00000122484	RPAP2	79871	RPAP2
ENSG00000067208	EVI5	7813	EVI5
ENSG00000229992	HMGB3P9	100873879	HMGB3P9
ENSG00000225505	RP11-330C7.3		RP11-330C7.3
ENSG00000122406	RPL5	6125	RPL5
ENSG00000229052	RP11-386I23.1		RP11-386I23.1
ENSG00000251837	Y_RNA		Y_RNA
ENSG00000143033	MTF2	22823	MTF2
ENSG00000117500	TMED5	50999	TMED5
ENSG00000122483	CCDC18	343099	CCDC18
ENSG00000223745	RP4-717I23.3		RP4-717I23.3
ENSG00000117505	DR1	1810	DR1
ENSG00000137942	FNBP1L	54874	FNBP1L
ENSG00000137936	BCAR3	8412	BCAR3
ENSG00000224093	RP5-1033H22.2		RP5-1033H22.2
ENSG00000230439	RP11-488P3.1		RP11-488P3.1
ENSG00000067334	DNTTIP2	30836	DNTTIP2
ENSG00000023909	GCLM	2730	GCLM
ENSG00000137962	ARHGAP29	9411	ARHGAP29
ENSG00000264963	RN7SL440P		RN7SL440P
ENSG00000117528	ABCD3	5825	ABCD3
ENSG00000117525	F3	2152	F3
ENSG00000224081	LINC01057	101928079	LINC01057
ENSG00000143036	SLC44A3	126969	SLC44A3
ENSG00000117519	CNN3	1266	CNN3
ENSG00000172339	ALG14	199857	ALG14
ENSG00000152078	TMEM56	148534	TMEM56
ENSG00000228502	EEF1A1P11	440595	EEF1A1P11
ENSG00000137970	RPL7P9	653702	RPL7P9
ENSG00000223229	RN7SKP270		RN7SKP270
ENSG00000117569	PTBP2	58155	PTBP2
ENSG00000265771	AL592205.2		AL592205.2
ENSG00000188641	DPYD	1806	DPYD
ENSG00000232542	DPYD-IT1	100874267	DPYD-IT1
ENSG00000228057	SEC63P1	100420341	SEC63P1
ENSG00000162627	SNX7	51375	SNX7
ENSG00000099260	PALMD	54873	PALMD
ENSG00000156869	FRRS1	391059	FRRS1
ENSG00000162688	AGL	178	AGL
ENSG00000117620	SLC35A3	23443	SLC35A3
ENSG00000261254	RP4-714D9.5		RP4-714D9.5
ENSG00000156875	HIAT1	64645	HIAT1
ENSG00000122435	TRMT13	54482	TRMT13
ENSG00000137992	DBT	1629	DBT
ENSG00000137996	RTCA	8634	RTCA
ENSG00000079335	CDC14A	8556	CDC14A
ENSG00000162692	VCAM1	7412	VCAM1
ENSG00000162695	SLC30A7	148867	SLC30A7
ENSG00000230946	HNRNPA1P68	100421397	HNRNPA1P68
ENSG00000117543	DPH5	51611	DPH5
ENSG00000170989	S1PR1	1901	S1PR1
ENSG00000185946	RNPC3	55599	RNPC3
ENSG00000240038	AMY2B	280	AMY2B
ENSG00000134215	VAV3	10451	VAV3
ENSG00000264753	AL390036.1		AL390036.1
ENSG00000226822	RP11-356N1.2		RP11-356N1.2
ENSG00000085491	SLC25A24	29957	SLC25A24
ENSG00000162636	FAM102B	284611	FAM102B
ENSG00000134186	PRPF38B	55119	PRPF38B
ENSG00000116266	STXBP3	6814	STXBP3
ENSG00000121957	GPSM2	29899	GPSM2
ENSG00000121940	CLCC1	23155	CLCC1
ENSG00000085433	WDR47	22911	WDR47
ENSG00000197780	TAF13	6884	TAF13
ENSG00000215717	TMEM167B	56900	TMEM167B
ENSG00000278249	SCARNA2	677766	SCARNA2
ENSG00000270066	SCARNA2	677766	SCARNA2
ENSG00000116299	KIAA1324	57535	KIAA1324
ENSG00000031698	SARS	6301	SARS
ENSG00000134243	SORT1	6272	SORT1
ENSG00000143106	PSMA5	5686	PSMA5
ENSG00000065135	GNAI3	2773	GNAI3
ENSG00000168765	GSTM4	2948	GSTM4
ENSG00000213366	GSTM2	2946	GSTM2
ENSG00000134184	GSTM1	2944	GSTM1
ENSG00000134201	GSTM5	2949	GSTM5
ENSG00000134202	GSTM3	2947	GSTM3
ENSG00000198758	EPS8L3	79574	EPS8L3
ENSG00000184371	CSF1	1435	CSF1
ENSG00000168710	AHCYL1	10768	AHCYL1
ENSG00000143093	STRIP1	85369	STRIP1
ENSG00000116396	KCNC4	3749	KCNC4
ENSG00000162775	RBM15	64783	RBM15
ENSG00000224699	LAMTOR5-AS1	101410535	LAMTOR5-AS1
ENSG00000168679	SLC16A4	9122	SLC16A4
ENSG00000273373	RP5-1074L1.4		RP5-1074L1.4
ENSG00000134248	LAMTOR5	10542	LAMTOR5
ENSG00000281882	AL365361.1		AL365361.1
ENSG00000143119	CD53	963	CD53
ENSG00000121931	LRIF1	55791	LRIF1
ENSG00000156171	DRAM2	128338	DRAM2
ENSG00000134255	CEPT1	10390	CEPT1
ENSG00000162777	DENND2D	79961	DENND2D
ENSG00000260948	RP11-552M11.8		RP11-552M11.8
ENSG00000243960	RP11-552M11.4		RP11-552M11.4
ENSG00000116459	ATP5F1	515	ATP5F1
ENSG00000143110	C1orf162	128346	C1orf162
ENSG00000116473	RAP1A	5906	RAP1A
ENSG00000197852	FAM212B	55924	FAM212B
ENSG00000171385	KCND3	3752	KCND3
ENSG00000143079	CTTNBP2NL	55917	CTTNBP2NL
ENSG00000134245	WNT2B	7482	WNT2B
ENSG00000007341	ST7L	54879	ST7L
ENSG00000116489	CAPZA1	829	CAPZA1
ENSG00000155363	MOV10	4343	MOV10
ENSG00000155366	RHOC	389	RHOC
ENSG00000155380	SLC16A1	6566	SLC16A1
ENSG00000226419	SLC16A1-AS1	100506392	SLC16A1-AS1
ENSG00000238198	RP11-31F15.2		RP11-31F15.2
ENSG00000198799	LRIG2	9860	LRIG2
ENSG00000281918	Metazoa_SRP		Metazoa_SRP
ENSG00000081026	MAGI3	260425	MAGI3
ENSG00000232499	RP11-512F24.1		RP11-512F24.1
ENSG00000116793	PHTF1	10745	PHTF1
ENSG00000081019	RSBN1	54665	RSBN1
ENSG00000134242	PTPN22	26191	PTPN22
ENSG00000188761	BCL2L15	440603	BCL2L15
ENSG00000134262	AP4B1	10717	AP4B1
ENSG00000235527	HIPK1-AS1	101928846	HIPK1-AS1
ENSG00000163349	HIPK1	204851	HIPK1
ENSG00000116774	OLFML3	56944	OLFML3
ENSG00000197323	TRIM33	51592	TRIM33
ENSG00000116752	BCAS2	10286	BCAS2
ENSG00000175984	DENND2C	163259	DENND2C
ENSG00000213281	NRAS	4893	NRAS
ENSG00000009307	CSDE1	7812	CSDE1
ENSG00000052723	SIKE1	80143	SIKE1
ENSG00000198765	SYCP1	6847	SYCP1
ENSG00000134198	TSPAN2	10100	TSPAN2
ENSG00000173218	VANGL1	81839	VANGL1
ENSG00000118729	CASQ2	845	CASQ2
ENSG00000173212	MAB21L3	126868	MAB21L3
ENSG00000163399	ATP1A1	476	ATP1A1
ENSG00000203865	ATP1A1-AS1	84852	ATP1A1-AS1
ENSG00000233154	RP4-655J12.4		RP4-655J12.4
ENSG00000116815	CD58	965	CD58
ENSG00000116824	CD2	914	CD2
ENSG00000134247	PTGFRN	5738	PTGFRN
ENSG00000116830	TTF2	8458	TTF2
ENSG00000198162	MAN1A2	10905	MAN1A2
ENSG00000183508	FAM46C	54855	FAM46C
ENSG00000196505	GDAP2	54834	GDAP2
ENSG00000065183	WDR3	10885	WDR3
ENSG00000224238	WARS2-IT1	104472716	WARS2-IT1
ENSG00000231365	RP11-418J17.1		RP11-418J17.1
ENSG00000203857	HSD3B1	3283	HSD3B1
ENSG00000134240	HMGCS2	3158	HMGCS2
ENSG00000134193	REG4	83998	REG4
ENSG00000134250	NOTCH2	4853	NOTCH2
ENSG00000265808	SEC22B	9554	SEC22B
ENSG00000274642	CH17-472G23.1		CH17-472G23.1
ENSG00000223804	CH17-472G23.2		CH17-472G23.2
ENSG00000270392	PFN1P2	767846	PFN1P2
ENSG00000270231	NBPF8	728841	NBPF8
ENSG00000275131	CH17-472G23.4		CH17-472G23.4
ENSG00000226067	LINC00623	728855	LINC00623
ENSG00000171943	SRGAP2C	653464	SRGAP2C
ENSG00000231429	RP11-343N15.2		RP11-343N15.2
ENSG00000266338	NBPF15	284565	NBPF15
ENSG00000196369	SRGAP2B	647135	SRGAP2B
ENSG00000272419	RP11-403I13.8		RP11-403I13.8
ENSG00000276216	CH17-373J23.1		CH17-373J23.1
ENSG00000272150	NBPF25P	101929780	NBPF25P
ENSG00000117262	GPR89A	653519	GPR89A
ENSG00000174827	PDZK1	5174	PDZK1
ENSG00000117281	CD160	11126	CD160
ENSG00000265491	RNF115	27246	RNF115
ENSG00000186141	POLR3C	10623	POLR3C
ENSG00000131788	PIAS3	10401	PIAS3
ENSG00000131779	PEX11B	8799	PEX11B
ENSG00000265241	RBM8A	9939	RBM8A
ENSG00000211451	GNRHR2	114814	GNRHR2
ENSG00000234222	RP11-315I20.1		RP11-315I20.1
ENSG00000271601	LIX1L	128077	LIX1L
ENSG00000121851	POLR3GL	84265	POLR3GL
ENSG00000265972	TXNIP	10628	TXNIP
ENSG00000271425	NBPF10	100132406	NBPF10
ENSG00000264343	NOTCH2NL	388677	NOTCH2NL
ENSG00000271121	NUDT4P2	170688	NUDT4P2
ENSG00000268043	NBPF12	149013	NBPF12
ENSG00000131791	PRKAB2	5565	PRKAB2
ENSG00000237188	RP11-337C18.8		RP11-337C18.8
ENSG00000131781	FMO5	2330	FMO5
ENSG00000131778	CHD1L	9557	CHD1L
ENSG00000116128	BCL9	607	BCL9
ENSG00000162836	ACP6	51205	ACP6
ENSG00000188092	GPR89B	51463	GPR89B
ENSG00000244211	PDZK1P1		PDZK1P1
ENSG00000263956	NBPF11	200030	NBPF11
ENSG00000227733	RP4-565E6.1		RP4-565E6.1
ENSG00000274020	LINC01138	388685	LINC01138
ENSG00000231551	RP11-495P10.1		RP11-495P10.1
ENSG00000178104	PDE4DIP	9659	PDE4DIP
ENSG00000254539	RP4-791M13.3		RP4-791M13.3
ENSG00000269713	NBPF9	400818	NBPF9
ENSG00000274265	CH17-189H20.1		CH17-189H20.1
ENSG00000215861	WI2-1896O14.1		WI2-1896O14.1
ENSG00000274423	RP11-544O24.2		RP11-544O24.2
ENSG00000271383	NBPF19	101060226	NBPF19
ENSG00000277147	LINC00869	57234	LINC00869
ENSG00000203814	HIST2H2BF	440689	HIST2H2BF
ENSG00000184678	HIST2H2BE	8349	HIST2H2BE
ENSG00000261716	RP11-196G18.22		RP11-196G18.22
ENSG00000270276	HIST2H4B	554313	HIST2H4B
ENSG00000184260	HIST2H2AC	8338	HIST2H2AC
ENSG00000280566	AC239868.1		AC239868.1
ENSG00000014914	MTMR11	10903	MTMR11
ENSG00000264522	OTUD7B	56957	OTUD7B
ENSG00000136631	VPS45	11311	VPS45
ENSG00000023902	PLEKHO1	51177	PLEKHO1
ENSG00000143401	ANP32E	81611	ANP32E
ENSG00000117362	APH1A	51107	APH1A
ENSG00000118292	C1orf54	79630	C1orf54
ENSG00000159208	CIART	148523	CIART
ENSG00000266472	MRPS21	54460	MRPS21
ENSG00000117360	PRPF3	9129	PRPF3
ENSG00000163125	RPRD2	23248	RPRD2
ENSG00000143374	TARS2	80222	TARS2
ENSG00000203804	ADAMTSL4-AS1	574406	ADAMTSL4-AS1
ENSG00000277452	RN7SL473P		RN7SL473P
ENSG00000143384	MCL1	4170	MCL1
ENSG00000143420	ENSA	2029	ENSA
ENSG00000143457	GOLPH3L	55204	GOLPH3L
ENSG00000163131	CTSS	1520	CTSS
ENSG00000143387	CTSK	1513	CTSK
ENSG00000143437	ARNT	405	ARNT
ENSG00000143379	SETDB1	9869	SETDB1
ENSG00000143418	CERS2	29956	CERS2
ENSG00000259357	RP11-316M1.12		RP11-316M1.12
ENSG00000143412	ANXA9	8416	ANXA9
ENSG00000143409	FAM63A	55793	FAM63A
ENSG00000143363	PRUNE	58497	PRUNE
ENSG00000163141	BNIPL	149428	BNIPL
ENSG00000143443	C1orf56	54964	C1orf56
ENSG00000197622	CDC42SE1	56882	CDC42SE1
ENSG00000213190	MLLT11	10962	MLLT11
ENSG00000143458	GABPB2	126626	GABPB2
ENSG00000143434	SEMA6C	10500	SEMA6C
ENSG00000163156	SCNM1	79005	SCNM1
ENSG00000163155	LYSMD1	388695	LYSMD1
ENSG00000163159	VPS72	6944	VPS72
ENSG00000143398	PIP5K1A	8394	PIP5K1A
ENSG00000159352	PSMD4	5710	PSMD4
ENSG00000143393	PI4KB	5298	PI4KB
ENSG00000265753	RN7SL444P		RN7SL444P
ENSG00000143390	RFX5	5993	RFX5
ENSG00000143416	SELENBP1	8991	SELENBP1
ENSG00000159377	PSMB4	5692	PSMB4
ENSG00000143442	POGZ	23126	POGZ
ENSG00000143375	CGN	57530	CGN
ENSG00000143367	TUFT1	7286	TUFT1
ENSG00000250734	RP11-404E16.1		RP11-404E16.1
ENSG00000143376	SNX27	81609	SNX27
ENSG00000143436	MRPL9	65005	MRPL9
ENSG00000143365	RORC	6097	RORC
ENSG00000159445	THEM4	117145	THEM4
ENSG00000197747	S100A10	6281	S100A10
ENSG00000163191	S100A11	6282	S100A11
ENSG00000237975	FLG-AS1	339400	FLG-AS1
ENSG00000197956	S100A6	6277	S100A6
ENSG00000196154	S100A4	6275	S100A4
ENSG00000188643	S100A16	140576	S100A16
ENSG00000189334	S100A14	57402	S100A14
ENSG00000189171	S100A13	6284	S100A13
ENSG00000272030	RP1-178F15.4		RP1-178F15.4
ENSG00000160679	CHTOP	26097	CHTOP
ENSG00000143621	ILF2	3608	ILF2
ENSG00000143624	INTS3	65123	INTS3
ENSG00000143614	GATAD2B	57459	GATAD2B
ENSG00000198837	DENND4B	9909	DENND4B
ENSG00000160741	CRTC2	200186	CRTC2
ENSG00000143570	SLC39A1	27173	SLC39A1
ENSG00000282386	RP11-422P24.12		RP11-422P24.12
ENSG00000273026	RP11-422P24.10		RP11-422P24.10
ENSG00000143543	JTB	10899	JTB
ENSG00000143545	RAB13	5872	RAB13
ENSG00000177954	RPS27	6232	RPS27
ENSG00000143549	TPM3	7170	TPM3
ENSG00000143612	C1orf43	25912	C1orf43
ENSG00000143569	UBAP2L	9898	UBAP2L
ENSG00000143575	HAX1	10456	HAX1
ENSG00000143515	ATP8B2	57198	ATP8B2
ENSG00000160712	IL6R	3570	IL6R
ENSG00000169291	SHE	126669	SHE
ENSG00000160714	UBE2Q1	55585	UBE2Q1
ENSG00000160710	ADAR	103	ADAR
ENSG00000143603	KCNN3	3782	KCNN3
ENSG00000163346	PBXIP1	57326	PBXIP1
ENSG00000268154	Metazoa_SRP		Metazoa_SRP
ENSG00000163348	PYGO2	90780	PYGO2
ENSG00000160691	SHC1	6464	SHC1
ENSG00000173207	CKS1B	1163	CKS1B
ENSG00000160688	FLAD1	80308	FLAD1
ENSG00000160685	ZBTB7B	51043	ZBTB7B
ENSG00000143537	ADAM15	8751	ADAM15
ENSG00000169242	EFNA1	1942	EFNA1
ENSG00000169241	SLC50A1	55974	SLC50A1
ENSG00000163463	KRTCAP2	200185	KRTCAP2
ENSG00000231064	RP11-263K19.4		RP11-263K19.4
ENSG00000169231	THBS3	7059	THBS3
ENSG00000177628	GBA	2629	GBA
ENSG00000216109	AL713999.1		AL713999.1
ENSG00000160767	FAM189B	10712	FAM189B
ENSG00000116521	SCAMP3	10067	SCAMP3
ENSG00000176444	CLK2	1196	CLK2
ENSG00000143630	HCN3	57657	HCN3
ENSG00000143627	PKLR	5313	PKLR
ENSG00000160752	FDPS	2224	FDPS
ENSG00000225855	RUSC1-AS1	284618	RUSC1-AS1
ENSG00000160753	RUSC1	23623	RUSC1
ENSG00000116539	ASH1L	55870	ASH1L
ENSG00000125459	MSTO1	55154	MSTO1
ENSG00000163374	YY1AP1	55249	YY1AP1
ENSG00000132676	DAP3	7818	DAP3
ENSG00000116580	GON4L	54856	GON4L
ENSG00000132718	SYT11	23208	SYT11
ENSG00000143622	RIT1	6016	RIT1
ENSG00000132680	KIAA0907	22889	KIAA0907
ENSG00000207475	SNORA80E	677823	SNORA80E
ENSG00000116584	ARHGEF2	9181	ARHGEF2
ENSG00000163479	SSR2	6746	SSR2
ENSG00000160803	UBQLN4	56893	UBQLN4
ENSG00000116586	LAMTOR2	28956	LAMTOR2
ENSG00000132698	RAB25	57111	RAB25
ENSG00000160789	LMNA	4000	LMNA
ENSG00000196189	SEMA4A	64218	SEMA4A
ENSG00000160785	SLC25A44	9673	SLC25A44
ENSG00000160783	PMF1	11243	PMF1
ENSG00000160781	PAQR6	79957	PAQR6
ENSG00000198952	SMG5	23381	SMG5
ENSG00000163472	TMEM79	84283	TMEM79
ENSG00000198715	GLMP	112770	GLMP
ENSG00000163468	CCT3	7203	CCT3
ENSG00000132677	RHBG	57127	RHBG
ENSG00000125462	C1orf61	10485	C1orf61
ENSG00000116604	MEF2D	4209	MEF2D
ENSG00000183856	IQGAP3	128239	IQGAP3
ENSG00000265960	AL365181.1		AL365181.1
ENSG00000163382	APOA1BP	128240	APOA1BP
ENSG00000160818	GPATCH4	54865	GPATCH4
ENSG00000272405	RP11-284F21.10		RP11-284F21.10
ENSG00000132688	NES	10763	NES
ENSG00000143319	ISG20L2	81875	ISG20L2
ENSG00000143303	RRNAD1	51093	RRNAD1
ENSG00000143314	MRPL24	79590	MRPL24
ENSG00000143321	HDGF	3068	HDGF
ENSG00000143294	PRCC	5546	PRCC
ENSG00000198400	NTRK1	4914	NTRK1
ENSG00000132694	ARHGEF11	9826	ARHGEF11
ENSG00000117036	ETV3	2117	ETV3
ENSG00000143297	FCRL5	83416	FCRL5
ENSG00000132704	FCRL2	79368	FCRL2
ENSG00000183853	KIRREL	55243	KIRREL
ENSG00000163564	PYHIN1	149628	PYHIN1
ENSG00000163565	IFI16	3428	IFI16
ENSG00000265589	AL359753.1		AL359753.1
ENSG00000162706	CADM3	57863	CADM3
ENSG00000158716	DUSP23	54935	DUSP23
ENSG00000158710	TAGLN2	8407	TAGLN2
ENSG00000085552	IGSF9	57549	IGSF9
ENSG00000224259	LINC01133	100505633	LINC01133
ENSG00000143315	PIGM	93183	PIGM
ENSG00000177807	KCNJ10	3766	KCNJ10
ENSG00000018625	ATP1A2	477	ATP1A2
ENSG00000162734	PEA15	8682	PEA15
ENSG00000132716	DCAF8	50717	DCAF8
ENSG00000162735	PEX19	5824	PEX19
ENSG00000122218	COPA	1314	COPA
ENSG00000162736	NCSTN	23385	NCSTN
ENSG00000162739	SLAMF6	114836	SLAMF6
ENSG00000066294	CD84	8832	CD84
ENSG00000228863	RP11-404F10.2		RP11-404F10.2
ENSG00000026751	SLAMF7	57823	SLAMF7
ENSG00000122224	LY9	4063	LY9
ENSG00000179914	ITLN1	55600	ITLN1
ENSG00000198358	RP11-544M22.1		RP11-544M22.1
ENSG00000158764	ITLN2	142683	ITLN2
ENSG00000158769	F11R	50848	F11R
ENSG00000215845	TSTD1	100131187	TSTD1
ENSG00000186517	ARHGAP30	257106	ARHGAP30
ENSG00000143256	PFDN2	5202	PFDN2
ENSG00000158793	NIT1	4817	NIT1
ENSG00000158796	DEDD	9191	DEDD
ENSG00000143222	UFC1	51506	UFC1
ENSG00000143258	USP21	27005	USP21
ENSG00000158850	B4GALT3	8703	B4GALT3
ENSG00000158859	ADAMTS4	9507	ADAMTS4
ENSG00000158864	NDUFS2	4720	NDUFS2
ENSG00000158869	FCER1G	2207	FCER1G
ENSG00000158874	APOA2	336	APOA2
ENSG00000143257	NR1I3	9970	NR1I3
ENSG00000248485	PCP4L1	654790	PCP4L1
ENSG00000143252	SDHC	6391	SDHC
ENSG00000143226	FCGR2A	2212	FCGR2A
ENSG00000244682	FCGR2C	9103	FCGR2C
ENSG00000072694	FCGR2B	2213	FCGR2B
ENSG00000081721	DUSP12	11266	DUSP12
ENSG00000118217	ATF6	22926	ATF6
ENSG00000198929	NOS1AP	9722	NOS1AP
ENSG00000227094	RP11-565P22.2		RP11-565P22.2
ENSG00000239887	C1orf226	400793	C1orf226
ENSG00000152332	UHMK1	127933	UHMK1
ENSG00000117143	UAP1	6675	UAP1
ENSG00000272574	RP11-359K18.4		RP11-359K18.4
ENSG00000162733	DDR2	4921	DDR2
ENSG00000132196	HSD17B7	51478	HSD17B7
ENSG00000117152	RGS4	5999	RGS4
ENSG00000143248	RGS5	8490	RGS5
ENSG00000232995	RGS5	8490	RGS5
ENSG00000185630	PBX1	5087	PBX1
ENSG00000143198	MGST3	4259	MGST3
ENSG00000143149	ALDH9A1	223	ALDH9A1
ENSG00000143183	TMCO1	54499	TMCO1
ENSG00000230659	RP11-466F5.9		RP11-466F5.9
ENSG00000143179	UCK2	7371	UCK2
ENSG00000188859	FAM78B	149297	FAM78B
ENSG00000143157	POGK	57645	POGK
ENSG00000152382	TADA1	117143	TADA1
ENSG00000143167	GPA33	10223	GPA33
ENSG00000143190	POU2F1	5451	POU2F1
ENSG00000272033	RP11-52A20.2		RP11-52A20.2
ENSG00000143162	CREG1	8804	CREG1
ENSG00000198771	RCSD1	92241	RCSD1
ENSG00000197965	MPZL1	9019	MPZL1
ENSG00000143158	MPC2	25874	MPC2
ENSG00000143164	DCAF6	55827	DCAF6
ENSG00000143147	GPR161	23432	GPR161
ENSG00000143155	TIPRL	261726	TIPRL
ENSG00000213064	SFT2D2	375035	SFT2D2
ENSG00000143196	DPT	1805	DPT
ENSG00000203601	LINC00970	101978719	LINC00970
ENSG00000143153	ATP1B1	481	ATP1B1
ENSG00000143156	NME7	29922	NME7
ENSG00000117475	BLZF1	8548	BLZF1
ENSG00000234604	RP1-206D15.5		RP1-206D15.5
ENSG00000000457	SCYL3	57147	SCYL3
ENSG00000075945	KIFAP3	22920	KIFAP3
ENSG00000120370	GORAB	92344	GORAB
ENSG00000116132	PRRX1	5396	PRRX1
ENSG00000281281	BX284613.1		BX284613.1
ENSG00000007933	FMO3	2328	FMO3
ENSG00000010932	FMO1	2326	FMO1
ENSG00000076258	FMO4	2329	FMO4
ENSG00000117523	PRRC2C	23215	PRRC2C
ENSG00000239373	RN7SL425P		RN7SL425P
ENSG00000233328	PFN1P1	730138	PFN1P1
ENSG00000117533	VAMP4	8674	VAMP4
ENSG00000010165	METTL13	51603	METTL13
ENSG00000197959	DNM3	26052	DNM3
ENSG00000230630	DNM3OS	100628315	DNM3OS
ENSG00000135845	PIGC	5279	PIGC
ENSG00000094975	SUCO	51430	SUCO
ENSG00000117560	FASLG	356	FASLG
ENSG00000279061	RP3-332O11.2		RP3-332O11.2
ENSG00000232751	RP11-296O14.1		RP11-296O14.1
ENSG00000117592	PRDX6	9588	PRDX6
ENSG00000076321	KLHL20	27252	KLHL20
ENSG00000120334	CENPL	91687	CENPL
ENSG00000117593	DARS2	55157	DARS2
ENSG00000234741	GAS5	60674	GAS5
ENSG00000185278	ZBTB37	84614	ZBTB37
ENSG00000135870	RC3H1	149041	RC3H1
ENSG00000236535	RC3H1-IT1		RC3H1-IT1
ENSG00000152061	RABGAP1L	9910	RABGAP1L
ENSG00000203737	GPR52	9293	GPR52
ENSG00000223525	RABGAP1L-IT1		RABGAP1L-IT1
ENSG00000116161	CACYBP	27101	CACYBP
ENSG00000120333	MRPS14	63931	MRPS14
ENSG00000206659	Y_RNA		Y_RNA
ENSG00000235750	KIAA0040	9674	KIAA0040
ENSG00000116147	TNR	7143	TNR
ENSG00000143207	RFWD2	64326	RFWD2
ENSG00000120341	SEC16B	89866	SEC16B
ENSG00000254154	RP4-798P15.3		RP4-798P15.3
ENSG00000242193	RP11-568K15.1		RP11-568K15.1
ENSG00000075391	RASAL2	9462	RASAL2
ENSG00000213057	C1orf220	400798	C1orf220
ENSG00000116191	RALGPS2	55103	RALGPS2
ENSG00000116194	ANGPTL1	9068	ANGPTL1
ENSG00000116199	FAM20B	9917	FAM20B
ENSG00000186283	TOR3A	64222	TOR3A
ENSG00000143322	ABL2	27	ABL2
ENSG00000057252	SOAT1	6646	SOAT1
ENSG00000143340	FAM163A	148753	FAM163A
ENSG00000169905	TOR1AIP2	163590	TOR1AIP2
ENSG00000143337	TOR1AIP1	26092	TOR1AIP1
ENSG00000135837	CEP350	9857	CEP350
ENSG00000264286	AL390718.1		AL390718.1
ENSG00000116260	QSOX1	5768	QSOX1
ENSG00000230124	ACBD6	84320	ACBD6
ENSG00000266683	AL358354.1		AL358354.1
ENSG00000143324	XPR1	9213	XPR1
ENSG00000266825	AL590085.1		AL590085.1
ENSG00000135823	STX6	10228	STX6
ENSG00000153029	MR1	3140	MR1
ENSG00000135821	GLUL	2752	GLUL
ENSG00000135828	RNASEL	6041	RNASEL
ENSG00000276839	Metazoa_SRP		Metazoa_SRP
ENSG00000135838	NPL	80896	NPL
ENSG00000135829	DHX9	1660	DHX9
ENSG00000135862	LAMC1	3915	LAMC1
ENSG00000058085	LAMC2	3918	LAMC2
ENSG00000157064	NMNAT2	23057	NMNAT2
ENSG00000116698	SMG7	9887	SMG7
ENSG00000116701	NCF2	4688	NCF2
ENSG00000162704	ARPC5	10092	ARPC5
ENSG00000143344	RGL1	23179	RGL1
ENSG00000198860	TSEN15	116461	TSEN15
ENSG00000116667	C1orf21	81563	C1orf21
ENSG00000230470	GS1-115G20.1		GS1-115G20.1
ENSG00000116406	EDEM3	80267	EDEM3
ENSG00000135842	FAM129A	116496	FAM129A
ENSG00000121481	RNF2	6045	RNF2
ENSG00000121486	TRMT1L	81627	TRMT1L
ENSG00000279838	RP4-635A23.6		RP4-635A23.6
ENSG00000116679	IVNS1ABP	10625	IVNS1ABP
ENSG00000143341	HMCN1	83872	HMCN1
ENSG00000224691	GS1-174L6.4		GS1-174L6.4
ENSG00000047410	TPR	7175	TPR
ENSG00000157181	C1orf27	54953	C1orf27
ENSG00000279374	AL596220.1		AL596220.1
ENSG00000262180	OCLM	10896	OCLM
ENSG00000116711	PLA2G4A	5321	PLA2G4A
ENSG00000162670	BRINP3	339479	BRINP3
ENSG00000231175	RP11-463J7.2		RP11-463J7.2
ENSG00000090104	RGS1	5996	RGS1
ENSG00000116741	RGS2	5997	RGS2
ENSG00000116750	UCHL5	51377	UCHL5
ENSG00000116747	TROVE2	6738	TROVE2
ENSG00000134371	CDC73	79577	CDC73
ENSG00000162630	B3GALT2	8707	B3GALT2
ENSG00000276735	Metazoa_SRP		Metazoa_SRP
ENSG00000233057	EEF1A1P14	647167	EEF1A1P14
